datasetName,folderName,Image,Age,Gender,Race
AffectNet - Test,fear,image0035049,33,Man,latino hispanic
AffectNet - Test,fear,image0035050,27,Woman,white
AffectNet - Test,fear,image0035053,41,Man,middle eastern
AffectNet - Test,fear,image0035055,26,Woman,latino hispanic
AffectNet - Test,fear,image0035057,30,Woman,asian
AffectNet - Test,fear,image0035058,23,Man,latino hispanic
AffectNet - Test,fear,image0035066,29,Man,white
AffectNet - Test,fear,image0035068,31,Man,latino hispanic
AffectNet - Test,fear,image0035069,33,Woman,white
AffectNet - Test,fear,image0035073,26,Man,black
AffectNet - Test,fear,image0035076,26,Man,black
AffectNet - Test,fear,image0035082,51,Man,white
AffectNet - Test,fear,image0035083,19,Woman,asian
AffectNet - Test,fear,image0035085,30,Man,white
AffectNet - Test,fear,image0035091,29,Man,white
AffectNet - Test,fear,image0035095,32,Woman,middle eastern
AffectNet - Test,fear,image0035098,32,Woman,white
AffectNet - Test,fear,image0035103,29,Woman,white
AffectNet - Test,fear,image0035107,32,Man,latino hispanic
AffectNet - Test,fear,image0035109,43,Woman,white
AffectNet - Test,fear,image0035111,21,Man,white
AffectNet - Test,fear,image0035112,29,Woman,white
AffectNet - Test,fear,image0035117,31,Woman,white
AffectNet - Test,fear,image0035118,36,Woman,indian
AffectNet - Test,fear,image0035123,19,Man,asian
AffectNet - Test,fear,image0035124,29,Woman,white
AffectNet - Test,fear,image0035127,32,Woman,white
AffectNet - Test,fear,image0035133,30,Woman,latino hispanic
AffectNet - Test,fear,image0035138,32,Woman,white
AffectNet - Test,fear,image0035140,27,Man,white
AffectNet - Test,fear,image0035141,28,Man,white
AffectNet - Test,fear,image0035145,20,Man,latino hispanic
AffectNet - Test,fear,image0035146,24,Man,latino hispanic
AffectNet - Test,fear,image0035150,32,Woman,white
AffectNet - Test,fear,image0035155,19,Woman,white
AffectNet - Test,fear,image0035156,31,Man,white
AffectNet - Test,fear,image0035161,34,Man,white
AffectNet - Test,fear,image0035162,33,Woman,white
AffectNet - Test,fear,image0035165,29,Man,white
AffectNet - Test,fear,image0035166,40,Man,white
AffectNet - Test,fear,image0035173,30,Woman,white
AffectNet - Test,fear,image0035175,22,Woman,asian
AffectNet - Test,fear,image0035178,32,Woman,white
AffectNet - Test,fear,image0035179,33,Man,white
AffectNet - Test,fear,image0035181,34,Man,white
AffectNet - Test,fear,image0035182,36,Woman,asian
AffectNet - Test,fear,image0035195,37,Man,white
AffectNet - Test,fear,image0035201,24,Man,white
AffectNet - Test,fear,image0035206,35,Woman,white
AffectNet - Test,fear,image0035207,31,Woman,latino hispanic
AffectNet - Test,fear,image0035210,49,Man,latino hispanic
AffectNet - Test,fear,image0035211,26,Man,latino hispanic
AffectNet - Test,fear,image0035222,38,Man,white
AffectNet - Test,fear,image0035228,44,Woman,white
AffectNet - Test,fear,image0035229,23,Man,white
AffectNet - Test,fear,image0035238,37,Man,middle eastern
AffectNet - Test,fear,image0035250,48,Woman,latino hispanic
AffectNet - Test,fear,image0035251,32,Woman,white
AffectNet - Test,fear,image0035255,32,Man,asian
AffectNet - Test,fear,image0035256,26,Man,white
AffectNet - Test,fear,image0035261,39,Woman,white
AffectNet - Test,fear,image0035263,39,Woman,indian
AffectNet - Test,fear,image0035265,34,Woman,white
AffectNet - Test,fear,image0035266,37,Woman,indian
AffectNet - Test,fear,image0035268,36,Man,white
AffectNet - Test,fear,image0035274,17,Woman,white
AffectNet - Test,fear,image0035276,33,Woman,white
AffectNet - Test,fear,image0035281,31,Man,white
AffectNet - Test,fear,image0035282,33,Man,white
AffectNet - Test,fear,image0035285,29,Man,white
AffectNet - Test,fear,image0035287,30,Man,white
AffectNet - Test,fear,image0035288,19,Woman,white
AffectNet - Test,fear,image0035289,36,Man,white
AffectNet - Test,fear,image0035290,41,Man,white
AffectNet - Test,fear,image0035292,39,Man,white
AffectNet - Test,fear,image0035295,36,Man,white
AffectNet - Test,fear,image0035301,34,Man,white
AffectNet - Test,fear,image0035307,33,Man,middle eastern
AffectNet - Test,fear,image0035316,26,Man,white
AffectNet - Test,fear,image0035319,43,Man,white
AffectNet - Test,fear,image0035326,42,Woman,latino hispanic
AffectNet - Test,fear,image0035331,33,Man,asian
AffectNet - Test,fear,image0035332,44,Woman,asian
AffectNet - Test,fear,image0035333,26,Man,asian
AffectNet - Test,fear,image0035340,35,Woman,white
AffectNet - Test,fear,image0035342,32,Woman,white
AffectNet - Test,fear,image0035345,37,Man,middle eastern
AffectNet - Test,fear,image0035346,24,Man,asian
AffectNet - Test,fear,image0035348,28,Woman,latino hispanic
AffectNet - Test,fear,image0035351,22,Man,white
AffectNet - Test,fear,image0035353,29,Man,white
AffectNet - Test,fear,image0035356,42,Woman,white
AffectNet - Test,fear,image0035359,38,Man,white
AffectNet - Test,fear,image0035360,27,Man,white
AffectNet - Test,fear,image0035366,36,Woman,white
AffectNet - Test,fear,image0035367,30,Man,latino hispanic
AffectNet - Test,fear,image0035368,22,Man,black
AffectNet - Test,fear,image0035370,40,Man,white
AffectNet - Test,fear,image0035371,32,Man,latino hispanic
AffectNet - Test,fear,image0035372,31,Man,white
AffectNet - Test,fear,image0035378,39,Man,white
AffectNet - Test,fear,image0035387,23,Man,white
AffectNet - Test,fear,image0035388,35,Woman,white
AffectNet - Test,fear,image0035390,31,Woman,white
AffectNet - Test,fear,image0035392,30,Woman,asian
AffectNet - Test,fear,image0035397,36,Man,white
AffectNet - Test,fear,image0035398,33,Man,black
AffectNet - Test,fear,image0035401,38,Woman,white
AffectNet - Test,fear,image0035403,33,Man,middle eastern
AffectNet - Test,fear,image0035405,26,Man,white
AffectNet - Test,fear,image0035406,31,Man,latino hispanic
AffectNet - Test,fear,image0035407,35,Man,latino hispanic
AffectNet - Test,fear,image0035408,34,Man,white
AffectNet - Test,fear,image0035410,36,Man,white
AffectNet - Test,fear,image0035411,28,Man,white
AffectNet - Test,fear,image0035412,31,Woman,asian
AffectNet - Test,fear,image0035413,31,Man,white
AffectNet - Test,fear,image0035415,35,Woman,white
AffectNet - Test,fear,image0035427,29,Woman,white
AffectNet - Test,fear,image0035438,34,Woman,white
AffectNet - Test,fear,image0035444,23,Man,white
AffectNet - Test,fear,image0035445,30,Man,white
AffectNet - Test,fear,image0035447,48,Man,white
AffectNet - Test,fear,image0035451,31,Man,latino hispanic
AffectNet - Test,fear,image0035453,39,Man,black
AffectNet - Test,fear,image0035454,49,Man,middle eastern
AffectNet - Test,fear,image0035458,28,Man,latino hispanic
AffectNet - Test,fear,image0035464,33,Man,white
AffectNet - Test,fear,image0035475,35,Man,middle eastern
AffectNet - Test,fear,image0035477,31,Man,white
AffectNet - Test,fear,image0035481,22,Woman,asian
AffectNet - Test,fear,image0035483,29,Woman,asian
AffectNet - Test,fear,image0035499,68,Woman,white
AffectNet - Test,fear,image0035500,24,Man,black
AffectNet - Test,fear,image0035518,34,Woman,white
AffectNet - Test,fear,image0035522,47,Man,latino hispanic
AffectNet - Test,fear,image0035524,22,Man,white
AffectNet - Test,fear,image0035529,38,Man,white
AffectNet - Test,fear,image0035532,38,Man,white
AffectNet - Test,fear,image0035539,26,Woman,white
AffectNet - Test,fear,image0035541,28,Man,asian
AffectNet - Test,fear,image0035551,46,Man,middle eastern
AffectNet - Test,fear,image0035552,24,Man,white
AffectNet - Test,fear,image0035558,36,Woman,white
AffectNet - Test,fear,image0035563,34,Man,middle eastern
AffectNet - Test,fear,image0035564,34,Man,latino hispanic
AffectNet - Test,fear,image0035565,25,Man,indian
AffectNet - Test,fear,image0035567,45,Man,white
AffectNet - Test,fear,image0035570,44,Woman,white
AffectNet - Test,fear,image0035573,27,Man,middle eastern
AffectNet - Test,fear,image0035581,42,Man,white
AffectNet - Test,fear,image0035584,21,Man,asian
AffectNet - Test,fear,image0035587,31,Man,latino hispanic
AffectNet - Test,happy,ffhq_0,29,Man,white
AffectNet - Test,happy,ffhq_1,34,Woman,white
AffectNet - Test,happy,ffhq_10,32,Man,latino hispanic
AffectNet - Test,happy,ffhq_100,33,Woman,white
AffectNet - Test,happy,ffhq_1000,50,Man,white
AffectNet - Test,happy,ffhq_1001,59,Man,white
AffectNet - Test,happy,ffhq_1002,29,Man,asian
AffectNet - Test,happy,ffhq_1003,37,Woman,white
AffectNet - Test,happy,ffhq_1004,27,Man,latino hispanic
AffectNet - Test,happy,ffhq_1005,35,Woman,white
AffectNet - Test,happy,ffhq_1006,35,Man,white
AffectNet - Test,happy,ffhq_1007,30,Woman,asian
AffectNet - Test,happy,ffhq_1008,32,Man,latino hispanic
AffectNet - Test,happy,ffhq_1009,32,Man,white
AffectNet - Test,happy,ffhq_101,26,Woman,white
AffectNet - Test,happy,ffhq_1010,22,Woman,middle eastern
AffectNet - Test,happy,ffhq_1011,27,Woman,white
AffectNet - Test,happy,ffhq_1012,36,Woman,black
AffectNet - Test,happy,ffhq_1013,22,Man,latino hispanic
AffectNet - Test,happy,ffhq_1014,23,Man,white
AffectNet - Test,happy,ffhq_1015,49,Woman,white
AffectNet - Test,happy,ffhq_1016,33,Woman,white
AffectNet - Test,happy,ffhq_1017,30,Woman,white
AffectNet - Test,happy,ffhq_1018,36,Woman,latino hispanic
AffectNet - Test,happy,ffhq_1019,28,Man,latino hispanic
AffectNet - Test,happy,ffhq_102,14,Woman,white
AffectNet - Test,happy,ffhq_1020,39,Woman,asian
AffectNet - Test,happy,ffhq_1021,31,Woman,white
AffectNet - Test,happy,ffhq_1022,29,Man,black
AffectNet - Test,happy,ffhq_1023,25,Man,white
AffectNet - Test,happy,ffhq_1024,36,Woman,white
AffectNet - Test,happy,ffhq_1025,27,Woman,latino hispanic
AffectNet - Test,happy,ffhq_1026,28,Man,white
AffectNet - Test,happy,ffhq_1027,32,Man,white
AffectNet - Test,happy,ffhq_1028,30,Woman,white
AffectNet - Test,happy,ffhq_1029,41,Woman,white
AffectNet - Test,happy,ffhq_103,34,Woman,white
AffectNet - Test,happy,ffhq_1030,27,Man,white
AffectNet - Test,happy,ffhq_1031,50,Man,white
AffectNet - Test,happy,ffhq_1032,30,Woman,asian
AffectNet - Test,happy,ffhq_1033,31,Woman,asian
AffectNet - Test,happy,ffhq_1034,17,Woman,white
AffectNet - Test,happy,ffhq_1035,24,Man,asian
AffectNet - Test,happy,ffhq_1036,26,Man,white
AffectNet - Test,happy,ffhq_1037,29,Woman,white
AffectNet - Test,happy,ffhq_1038,27,Woman,white
AffectNet - Test,happy,ffhq_1039,30,Man,asian
AffectNet - Test,happy,ffhq_104,37,Man,white
AffectNet - Test,happy,ffhq_1040,37,Man,white
AffectNet - Test,happy,ffhq_1041,32,Man,black
AffectNet - Test,happy,ffhq_1042,41,Man,asian
AffectNet - Test,happy,ffhq_1043,48,Man,white
AffectNet - Test,happy,ffhq_1044,33,Woman,white
AffectNet - Test,happy,ffhq_1045,31,Man,black
AffectNet - Test,happy,ffhq_1046,28,Man,white
AffectNet - Test,happy,ffhq_1047,30,Woman,asian
AffectNet - Test,happy,ffhq_1048,47,Woman,white
AffectNet - Test,happy,ffhq_1049,30,Man,asian
AffectNet - Test,happy,ffhq_105,42,Woman,white
AffectNet - Test,happy,ffhq_1050,30,Man,white
AffectNet - Test,happy,ffhq_1051,45,Man,middle eastern
AffectNet - Test,happy,ffhq_1052,34,Man,middle eastern
AffectNet - Test,happy,ffhq_1053,30,Man,white
AffectNet - Test,happy,ffhq_1054,40,Man,white
AffectNet - Test,happy,ffhq_1055,35,Woman,white
AffectNet - Test,happy,ffhq_1056,23,Man,white
AffectNet - Test,happy,ffhq_1057,35,Man,white
AffectNet - Test,happy,ffhq_1058,47,Man,asian
AffectNet - Test,happy,ffhq_1059,39,Woman,asian
AffectNet - Test,happy,ffhq_106,33,Woman,white
AffectNet - Test,happy,ffhq_1060,27,Man,asian
AffectNet - Test,happy,ffhq_1061,34,Man,middle eastern
AffectNet - Test,happy,ffhq_1062,37,Woman,white
AffectNet - Test,happy,ffhq_1063,31,Woman,asian
AffectNet - Test,happy,ffhq_1064,34,Woman,white
AffectNet - Test,happy,ffhq_1065,29,Woman,white
AffectNet - Test,happy,ffhq_1066,22,Woman,latino hispanic
AffectNet - Test,happy,ffhq_1067,30,Man,latino hispanic
AffectNet - Test,happy,ffhq_1068,38,Man,white
AffectNet - Test,happy,ffhq_1069,39,Man,white
AffectNet - Test,happy,ffhq_107,38,Woman,indian
AffectNet - Test,happy,ffhq_1070,24,Woman,white
AffectNet - Test,happy,ffhq_1071,36,Man,white
AffectNet - Test,happy,ffhq_1072,32,Man,latino hispanic
AffectNet - Test,happy,ffhq_1073,44,Woman,white
AffectNet - Test,happy,ffhq_1074,32,Woman,white
AffectNet - Test,happy,ffhq_1075,37,Man,middle eastern
AffectNet - Test,happy,ffhq_1076,35,Woman,white
AffectNet - Test,happy,ffhq_1077,29,Man,asian
AffectNet - Test,happy,ffhq_1078,30,Man,black
AffectNet - Test,happy,ffhq_1079,24,Man,white
AffectNet - Test,happy,ffhq_108,42,Man,asian
AffectNet - Test,happy,ffhq_1080,35,Woman,white
AffectNet - Test,happy,ffhq_1081,30,Woman,black
AffectNet - Test,happy,ffhq_1082,38,Woman,white
AffectNet - Test,happy,ffhq_1083,38,Woman,white
AffectNet - Test,happy,ffhq_1084,29,Woman,white
AffectNet - Test,happy,ffhq_1085,35,Man,white
AffectNet - Test,happy,ffhq_1086,33,Woman,white
AffectNet - Test,happy,ffhq_1087,22,Man,asian
AffectNet - Test,happy,ffhq_1088,46,Woman,white
AffectNet - Test,happy,ffhq_1089,30,Woman,asian
AffectNet - Test,happy,ffhq_109,25,Woman,white
AffectNet - Test,happy,ffhq_1090,29,Woman,white
AffectNet - Test,happy,ffhq_1091,25,Man,asian
AffectNet - Test,happy,ffhq_1092,40,Man,white
AffectNet - Test,happy,ffhq_1093,28,Man,white
AffectNet - Test,happy,ffhq_1094,33,Woman,asian
AffectNet - Test,happy,ffhq_1095,26,Man,white
AffectNet - Test,happy,ffhq_1096,27,Woman,asian
AffectNet - Test,happy,ffhq_1097,37,Woman,white
AffectNet - Test,happy,ffhq_1098,35,Man,white
AffectNet - Test,happy,ffhq_1099,33,Man,white
AffectNet - Test,happy,ffhq_11,44,Woman,white
AffectNet - Test,happy,ffhq_110,30,Woman,asian
AffectNet - Test,happy,ffhq_1100,30,Man,white
AffectNet - Test,happy,ffhq_1101,44,Man,white
AffectNet - Test,happy,ffhq_1102,37,Man,white
AffectNet - Test,happy,ffhq_1103,31,Woman,asian
AffectNet - Test,happy,ffhq_1104,17,Man,asian
AffectNet - Test,happy,ffhq_1105,33,Man,white
AffectNet - Test,happy,ffhq_1106,41,Man,white
AffectNet - Test,happy,ffhq_1107,38,Man,indian
AffectNet - Test,happy,ffhq_1108,28,Man,white
AffectNet - Test,happy,ffhq_1109,21,Woman,white
AffectNet - Test,happy,ffhq_111,32,Woman,black
AffectNet - Test,happy,ffhq_1110,19,Woman,asian
AffectNet - Test,happy,ffhq_1111,14,Man,asian
AffectNet - Test,happy,ffhq_1112,37,Man,white
AffectNet - Test,happy,ffhq_1113,35,Man,white
AffectNet - Test,happy,ffhq_1114,25,Man,asian
AffectNet - Test,happy,ffhq_1115,42,Man,asian
AffectNet - Test,happy,ffhq_1116,31,Man,white
AffectNet - Test,happy,ffhq_1117,34,Man,latino hispanic
AffectNet - Test,happy,ffhq_1118,30,Woman,asian
AffectNet - Test,happy,ffhq_1119,46,Man,white
AffectNet - Test,happy,ffhq_112,36,Woman,white
AffectNet - Test,happy,ffhq_1120,32,Man,black
AffectNet - Test,happy,ffhq_1121,34,Woman,white
AffectNet - Test,happy,ffhq_1122,38,Woman,asian
AffectNet - Test,happy,ffhq_1123,26,Man,white
AffectNet - Test,happy,ffhq_1124,31,Woman,white
AffectNet - Test,happy,ffhq_1125,32,Woman,latino hispanic
AffectNet - Test,happy,ffhq_1126,41,Man,asian
AffectNet - Test,happy,ffhq_1127,39,Woman,white
AffectNet - Test,happy,ffhq_1128,34,Woman,white
AffectNet - Test,happy,ffhq_1129,32,Man,white
AffectNet - Test,happy,ffhq_113,33,Woman,asian
AffectNet - Test,happy,ffhq_1130,25,Woman,white
AffectNet - Test,happy,ffhq_1131,49,Man,white
AffectNet - Test,happy,ffhq_1132,25,Man,asian
AffectNet - Test,happy,ffhq_1133,25,Man,asian
AffectNet - Test,happy,ffhq_1134,36,Woman,white
AffectNet - Test,happy,ffhq_1135,33,Man,latino hispanic
AffectNet - Test,happy,ffhq_1136,27,Man,white
AffectNet - Test,happy,ffhq_1137,39,Man,middle eastern
AffectNet - Test,happy,ffhq_1138,27,Woman,asian
AffectNet - Test,happy,ffhq_1139,38,Woman,white
AffectNet - Test,happy,ffhq_114,32,Man,black
AffectNet - Test,happy,ffhq_1140,19,Man,asian
AffectNet - Test,happy,ffhq_1141,39,Woman,latino hispanic
AffectNet - Test,happy,ffhq_1142,32,Man,white
AffectNet - Test,happy,ffhq_1143,27,Man,latino hispanic
AffectNet - Test,happy,ffhq_1144,28,Man,white
AffectNet - Test,happy,ffhq_1145,41,Woman,white
AffectNet - Test,happy,ffhq_1146,28,Woman,latino hispanic
AffectNet - Test,happy,ffhq_1147,27,Man,white
AffectNet - Test,happy,ffhq_1148,32,Man,white
AffectNet - Test,happy,ffhq_1149,24,Woman,white
AffectNet - Test,happy,ffhq_115,46,Man,middle eastern
AffectNet - Test,happy,ffhq_1150,29,Man,white
AffectNet - Test,happy,ffhq_1151,36,Woman,white
AffectNet - Test,happy,ffhq_1152,25,Man,asian
AffectNet - Test,happy,ffhq_1153,36,Man,black
AffectNet - Test,happy,ffhq_1154,31,Woman,white
AffectNet - Test,happy,ffhq_1155,20,Woman,white
AffectNet - Test,happy,ffhq_1156,34,Man,latino hispanic
AffectNet - Test,happy,ffhq_1157,45,Man,white
AffectNet - Test,happy,ffhq_1158,44,Woman,white
AffectNet - Test,happy,ffhq_1159,30,Man,asian
AffectNet - Test,happy,ffhq_116,28,Man,asian
AffectNet - Test,happy,ffhq_1160,23,Man,asian
AffectNet - Test,happy,ffhq_1161,23,Man,white
AffectNet - Test,happy,ffhq_1162,39,Man,white
AffectNet - Test,happy,ffhq_1163,58,Man,latino hispanic
AffectNet - Test,happy,ffhq_1164,21,Woman,white
AffectNet - Test,happy,ffhq_1165,29,Man,asian
AffectNet - Test,happy,ffhq_1166,43,Man,white
AffectNet - Test,happy,ffhq_1167,46,Man,asian
AffectNet - Test,happy,ffhq_1168,36,Man,middle eastern
AffectNet - Test,happy,ffhq_1169,39,Man,indian
AffectNet - Test,happy,ffhq_117,32,Man,white
AffectNet - Test,happy,ffhq_1170,29,Woman,asian
AffectNet - Test,happy,ffhq_1171,32,Man,white
AffectNet - Test,happy,ffhq_1172,20,Man,asian
AffectNet - Test,happy,ffhq_1173,25,Man,white
