Title,Authors,Year,Cited By,Dataset,Abstract,DOI,Journal,URL,Mentions_Accuracy,Mentions_F1,Mentions_Precision,Mentions_Recall,Mentions_Auc,Mentions_Roc,Mentions_Sensitivity,Mentions_Specificity,Mentions_Confusion_matrix,Mentions_Loss_function,Mentions_Cross-entropy,Mentions_Mean_squared_error,Mentions_Overfitting,Mentions_Underfitting,Mentions_Cross-validation,Mentions_Training_time,Mentions_Inference_time,Mentions_Statistical_significance,Mentions_P-value,Mentions_T-test,Mentions_Anova,Mentions_Correlation,Mentions_Regression,Mentions_Baseline_comparison,Mentions_Mae,Mentions_Rmse,Mentions_Bias
Facial expression recognition: A survey,"['Y Huang', 'F Chen', 'S Lv', 'X Wang']",2019,197,Facial Expression Recognition 2013 FER,"Facial Expression Recognition (FER) has received extensive attention in the fields of psychology,  computer vision, and pattern recognition In this section, some FER-related datasets are",No DOI,Symmetry,https://www.sciencedirect.com/science/article/pii/S1877050915021225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition with CNN ensemble,"['K Liu', 'M Zhang', 'Z Pan']",2016,216,Facial Expression Recognition 2013 FER,"method, we use the newly released Facial Expression Recognition 2013 (FER2013) dataset.  The dataset was created using Google image search API with emotion-related keywords. It",No DOI,2016 international conference on …,https://ieeexplore.ieee.org/document/7756145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The facial emotion recognition (FER-2013) dataset for prediction system of micro-expressions face using the convolutional neural network (CNN) algorithm based …,"['L Zahara', 'P Musa', 'EP Wibowo', 'I Karim']",2020,147,Facial Expression Recognition 2013 FER,Training process using dataset FER-2013 The data training process in this study utilizing  the FER2013 dataset has been preprocessed and called the dataset with the file name fer2013.,No DOI,2020 Fifth international …,https://ieeexplore.ieee.org/document/9288560/,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition from world wild web,"['A Mollahosseini', 'B Hasani', 'MJ Salvador']",2016,105,Facial Expression Recognition 2013 FER,"Even in the FER field results so far have been promising [11 11], and most of the facial  expression recognition challenge  In the FER problem, however, unlike visual object databases",No DOI,… pattern recognition …,https://arxiv.org/abs/1605.03639,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Going deeper in facial expression recognition using deep neural networks,"['A Mollahosseini', 'D Chan']",2016,1263,Facial Expression Recognition 2013 FER,"for automated Facial Expression Recognition (FER). Also, there exist many annotated face   [45] is the winner of the ICML 2013 Challenges on FER2013 database that employed a",No DOI,2016 IEEE Winter …,https://arxiv.org/abs/1511.04110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial emotion recognition: State of the art performance on FER2013,"['Y Khaireddin', 'Z Chen']",2021,223,Facial Expression Recognition 2013 FER,Facial emotion recognition (FER) is significant for human-computer interaction such as   ) in 2013 and became a benchmark in comparing model performance in emotion recognition.,No DOI,arXiv preprint arXiv:2105.03588,https://arxiv.org/abs/2105.03588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deep learning approaches for facial emotion recognition: A case study on FER-2013,"['P Giannopoulos', 'I Perikos', 'I Hatzilygeroudis']",2018,211,Facial Expression Recognition 2013 FER,", accurate and robust facial expression recognition by computer systems  facial expression  recognition, more specifically on the recognition of the existence of emotional content on facial",No DOI,Advances in hybridization of …,https://link.springer.com/chapter/10.1007/978-3-319-66790-4_1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Local learning with deep and handcrafted features for facial expression recognition,"['MI Georgescu', 'RT Ionescu', 'M Popescu']",2019,346,Facial Expression Recognition 2013 FER,on the 2013 Facial Expression Recognition (FER) Challenge  Compared to the best accuracy  reported in [18] for FER 2013 CNN models for facial expression recognition using Dense-,No DOI,IEEE Access,https://ieeexplore.ieee.org/abstract/document/8716652/,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deep facial expression recognition: A survey,"['S Li', 'W Deng']",2020,1919,Facial Expression Recognition 2013 FER,"facial expression recognition (FER) systems have been explored to encode expression  information from facial  However, since 2013, emotion recognition competitions such as FER2013",No DOI,IEEE transactions on affective computing,https://arxiv.org/abs/1804.08348,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Image based static facial expression recognition with multiple deep network learning,"['Z Yu', 'C Zhang']",2015,741,Facial Expression Recognition 2013 FER,Each CNN model is initialized randomly and pre-trained on a larger dataset provided by the  Facial Expression Recognition (FER) Challenge 2013. The pre-trained models are then fine-,No DOI,Proceedings of the 2015 ACM on international …,https://dl.acm.org/doi/10.1145/2818346.2830595,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition: A survey,"['Y Huang', 'F Chen', 'S Lv', 'X Wang']",2019,197,Facial Expression Recognition 2013 FER,"Facial Expression Recognition (FER) has received extensive attention in the fields of psychology,  computer vision, and pattern recognition In this section, some FER-related datasets are",No DOI,Symmetry,https://www.sciencedirect.com/science/article/pii/S1877050915021225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition with CNN ensemble,"['K Liu', 'M Zhang', 'Z Pan']",2016,216,Facial Expression Recognition 2013 FER,"method, we use the newly released Facial Expression Recognition 2013 (FER2013) dataset.  The dataset was created using Google image search API with emotion-related keywords. It",No DOI,2016 international conference on …,https://ieeexplore.ieee.org/document/7756145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The facial emotion recognition (FER-2013) dataset for prediction system of micro-expressions face using the convolutional neural network (CNN) algorithm based …,"['L Zahara', 'P Musa', 'EP Wibowo', 'I Karim']",2020,147,Facial Expression Recognition 2013 FER,Training process using dataset FER-2013 The data training process in this study utilizing  the FER2013 dataset has been preprocessed and called the dataset with the file name fer2013.,No DOI,2020 Fifth international …,https://ieeexplore.ieee.org/document/9288560/,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition from world wild web,"['A Mollahosseini', 'B Hasani', 'MJ Salvador']",2016,105,Facial Expression Recognition 2013 FER,"Even in the FER field results so far have been promising [11 11], and most of the facial  expression recognition challenge  In the FER problem, however, unlike visual object databases",No DOI,… pattern recognition …,https://arxiv.org/abs/1605.03639,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Going deeper in facial expression recognition using deep neural networks,"['A Mollahosseini', 'D Chan']",2016,1263,Facial Expression Recognition 2013 FER,"for automated Facial Expression Recognition (FER). Also, there exist many annotated face   [45] is the winner of the ICML 2013 Challenges on FER2013 database that employed a",No DOI,2016 IEEE Winter …,https://arxiv.org/abs/1511.04110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
